gene	splice_event	avg_dpsi	stdev_dpsi	freq	coord	str	flip
SPIN1	SPIN1_88418850-88418951	-0.245823529411765	0.0512057556507538	17		chr9:88418850-88418951	+	0
MRRF	MRRF_122286039-122286166	-0.5815	0.21359996358718	10		chr9:122286039-122286166	+	1
PHKA2	PHKA2_18951104-18951272	-0.322769230769231	0.0129963308431501	26		chrX:18951104-18951272	-	0
ZDHHC8P1	ZDHHC8P1_23392727-23392833	-0.3	0	3		chr22:23392727-23392833	-	0
TANGO2	TANGO2_20053360-20053551	-0.307	0.0439226593001835	6		chr22:20053360-20053551	+	0
PCBP3	PCBP3_45858681-45858810	-0.439333333333333	0.254943784653271	3		chr21:45858681-45858810	+	0
LINC00310	LINC00310_34182708-34183118	-0.902	0.198662024554267	11		chr21:34182708-34183118	+	0
LINC00310	LINC00310_34182708-34183192	-0.904230769230769	0.184609115812372	13		chr21:34182708-34183192	+	0
WFDC3	WFDC3_45788931-45789059	-0.5075	0.214641949922811	10		chr20:45788931-45789059	-	0
EPB41L1	EPB41L1_36218876-36218962	-0.272777777777778	0.0384931245149135	36		chr20:36218876-36218962	+	0
COX4I2	COX4I2_31639018-31639099	-0.215	2.8729750218102e-17	15		chr20:31639018-31639099	+	0
AC010642.2	AC010642.2_58325275-58325361	-0.25425	0.06604489814837	8		chr19:58325275-58325361	-	0
CARD8	CARD8_48242540-48242644	-0.5854	0.153488761803593	5		chr19:48242540-48242644	-	0
MAG	MAG_35295455-35295510	-0.429	0	2		chr19:35295455-35295510	+	0
PGPEP1	PGPEP1_18358006-18358070	-0.492857142857143	0.268224053464902	7		chr19:18358006-18358070	+	0
CPAMD8	CPAMD8_16975097-16975258	-0.444	0	2		chr19:16975097-16975258	-	0
SMARCA4	SMARCA4_10980777-10980852	-0.2808	0.0901620762848771	5		chr19:10980777-10980852	+	0
IZUMO4	IZUMO4_2098976-2099029	-0.5445	0.0915452529262623	16		chr19:2098976-2099029	+	0
AQP4-AS1	AQP4-AS1_26970283-26970358	-0.873714285714286	0.171944279244281	14		chr18:26970283-26970358	+	0
GRIN2C	GRIN2C_74854694-74855107	-0.255	0	5		chr17:74854694-74855107	-	0
RAB37	RAB37_74740768-74740878	-0.5254	0.223390465329208	5		chr17:74740768-74740878	+	1
AC025048.2	AC025048.2_60132436-60132512	-0.669	0	2		chr17:60132436-60132512	-	0
TEX14	TEX14_58557799-58557850	-0.643321428571429	0.0323465649575077	28		chr17:58557799-58557850	-	0
ACBD4	ACBD4_45135839-45135953	-1	0	10		chr17:45135839-45135953	+	1
GUSBP11	GUSBP11_23652479-23652576	-0.6445	0.174655374953077	2		chr22:23652479-23652576	-	0
SPOP	SPOP_49675895-49676016	-0.401090909090909	0.130787197038131	11		chr17:49675895-49676016	-	0
FAM222B	FAM222B_28834293-28834326	-0.377	0.0254558441227157	2		chr17:28834293-28834326	-	0
CES4A	CES4A_67006745-67006817	-0.345	0	3		chr16:67006745-67006817	+	0
SMC1A	SMC1A_53421895-53422040	-0.250833333333333	0.0360245286807013	6		chrX:53421895-53422040	-	0
MOSMO	MOSMO_22085208-22085275	-0.2955	0.0648558841916885	8		chr16:22085208-22085275	+	0
LINC02177	LINC02177_9389666-9389873	-0.4515	0.0318198051533946	2		chr16:9389666-9389873	+	0
TCEAL3	TCEAL3_103627041-103627154	-0.78275	0.0612773748349802	4		chrX:103627041-103627154	+	0
C15orf40	C15orf40_82991956-82992046	-0.8873	0.140828540352365	10		chr15:82991956-82992046	-	1
ETFA	ETFA_76309932-76310064	-0.424	0.13490737563232	9		chr15:76309932-76310064	-	0
MAN2C1	MAN2C1_75363999-75364134	-0.594	0.0339411254969543	2		chr15:75363999-75364134	-	0
CLN6	CLN6_68211556-68211643	-0.515	0	2		chr15:68211556-68211643	-	0
CLN6	CLN6_68211649-68211863	-0.219522727272727	0.00547080469555561	44		chr15:68211649-68211863	-	0
CLN6	CLN6_68211675-68211921	-0.301948717948718	0.0110690386544696	39		chr15:68211675-68211921	-	0
IQCH	IQCH_67395291-67395563	-0.511583333333333	0.214736395836779	12		chr15:67395291-67395563	+	0
GALK2	GALK2_49318972-49319116	-0.234666666666667	0.009237604307034	3		chr15:49318972-49319116	+	0
CTXN2	CTXN2_48191457-48191853	-0.5105	0.0855599205235722	2		chr15:48191457-48191853	+	0
RYR3	RYR3_33826252-33826269	-0.647666666666667	0.212982002369527	3		chr15:33826252-33826269	+	0
C22orf23	C22orf23_37951460-37951522	-0.699	0.0579827560572969	2		chr22:37951460-37951522	-	0
CDC42BPB	CDC42BPB_102954198-102954275	-0.241333333333333	0.0413722934663606	15		chr14:102954198-102954275	-	0
FUT8	FUT8_65430216-65430309	-0.291333333333333	0.0656315472924416	9		chr14:65430216-65430309	+	0
PSMA3-AS1	PSMA3-AS1_58293766-58295811	-0.549882352941176	0.186048005348398	17		chr14:58293766-58295811	-	0
DACH1	DACH1_71573418-71573573	-0.260375	0.0647300713954275	8		chr13:71573418-71573573	-	0
ATXN8OS	ATXN8OS_70130678-70130848	-0.762	0.247070840043903	5		chr13:70130678-70130848	+	0
TDRD3	TDRD3_60402718-60402815	-0.947	0.074953318805774	2		chr13:60402718-60402815	+	1
RNASEH2B	RNASEH2B_50960149-50960171	-0.680454545454546	0.258908618487822	11		chr13:50960149-50960171	+	1
CCDC169-SOHLH2	CCDC169-SOHLH2_36227348-36227381	-0.4204	0.0756194419445158	5		chr13:36227348-36227381	-	0
RIC8B	RIC8B_106878987-106879125	-0.266	0.058206528843421	6		chr12:106878987-106879125	+	0
TMBIM6	TMBIM6_49741957-49742115	-0.315	0.0785578343218124	4		chr12:49741957-49742115	+	0
CCDC91	CCDC91_28571217-28571263	-0.70025	0.0702347255043164	4		chr12:28571217-28571263	+	0
ZNF202	ZNF202_123740417-123740536	-0.714333333333333	0.05438995005207	6		chr11:123740417-123740536	-	0
LINC02732	LINC02732_110366361-110366534	-0.953545454545454	0.0855188442816712	11		chr11:110366361-110366534	+	1
RAB30	RAB30_83034172-83034272	-0.326	0.0722253418129676	5		chr11:83034172-83034272	-	0
TSPAN31	TSPAN31_57743240-57743299	-0.33275	0.0599353818708115	4		chr12:57743240-57743299	+	0
NADSYN1	NADSYN1_71460041-71460213	-0.596769230769231	0.179944970220599	13		chr11:71460041-71460213	+	0
PC	PC_66957869-66957996	-0.589666666666667	0.100161536196952	3		chr11:66957869-66957996	-	0
AP000769.1	AP000769.1_65455694-65455819	-0.425	1.15213288168275e-16	14		chr11:65455694-65455819	+	0
ACCS	ACCS_44082065-44082192	-0.281	0.0623270941619025	4		chr11:44082065-44082192	+	0
SEC31B	SEC31B_100501654-100501710	-0.2435	0.00494974746830584	2		chr10:100501654-100501710	-	0
LIPA	LIPA_89314543-89314659	-0.6515	0.132750033629267	8		chr10:89314543-89314659	-	0
MYO5C	MYO5C_52242048-52242213	-0.488941176470588	0.0201695023123877	17		chr15:52242048-52242213	-	0
TOMM20L	TOMM20L_58402680-58402761	-0.591333333333333	0.157722329850067	3		chr14:58402680-58402761	+	0
NAAA	NAAA_75914868-75914985	-0.264	0	8		chr4:75914868-75914985	-	0
CMKLR1	CMKLR1_108329995-108330207	-0.5955	0.0478086463588614	4		chr12:108329995-108330207	-	0
ABCC4	ABCC4_95266112-95266264	-0.28775	0.0582966551356079	8		chr13:95266112-95266264	-	0
ARL6	ARL6_97766632-97766690	-0.2896	0.0806771343070637	5		chr3:97766632-97766690	+	0
THRB	THRB_24297226-24297323	-0.374736842105263	0.130986361506016	19		chr3:24297226-24297323	-	0
PPP6R2	PPP6R2_50388986-50389111	-0.288	0.05939696961967	2		chr22:50388986-50389111	+	0
GORASP1	GORASP1_39101510-39101570	-0.3855	0.0417193000900063	2		chr3:39101510-39101570	-	0
CMC1	CMC1_28316753-28316859	-0.5584	0.0397089410586583	5		chr3:28316753-28316859	+	0
TAMM41	TAMM41_11808335-11808583	-0.287666666666667	0.00862167810425169	3		chr3:11808335-11808583	-	0
ATAD2B	ATAD2B_23883594-23883635	-0.258	0.0325269119345812	2		chr2:23883594-23883635	-	0
OBSL1	OBSL1_219554474-219554740	-0.444	0	13		chr2:219554474-219554740	-	0
FN1	FN1_215380811-215381080	-0.24625	0.0478426239525663	4		chr2:215380811-215381080	-	0
FAHD2A	FAHD2A_95410527-95410586	-0.361962962962963	0.256435849150123	27		chr2:95410527-95410586	+	0
RAI2	RAI2_17837537-17837730	-0.2964	0.0611211910878707	5		chrX:17837537-17837730	-	0
RAI2	RAI2_17837537-17837733	-0.31625	0.0485206141758325	4		chrX:17837537-17837733	-	0
ERGIC1	ERGIC1_172915518-172915690	-0.667	1.15555676109332e-16	13		chr5:172915518-172915690	+	0
LMO7	LMO7_75838347-75838388	-0.3115	0.0431335136523794	2		chr13:75838347-75838388	+	0
CPEB1	CPEB1_82641625-82641682	-0.293333333333333	0.0295691280448601	3		chr15:82641625-82641682	-	0
ERBB4	ERBB4_211387945-211387992	-0.397977272727273	0.106443671889936	44		chr2:211387945-211387992	-	0
AC122710.1	AC122710.1_6870458-6870621	-0.6395	0.105358910396796	2		chr5:6870458-6870621	+	0
PAX8-AS1	PAX8-AS1_113236513-113236613	-0.530470588235294	0.233950880968383	17		chr2:113236513-113236613	+	0
PAX8-AS1	PAX8-AS1_113236513-113236622	-0.616076923076923	0.222268029466851	13		chr2:113236513-113236622	+	0
PAX8-AS1	PAX8-AS1_113250767-113250922	-0.567	0.14142135623731	2		chr2:113250767-113250922	+	0
GRAMD1B	GRAMD1B_123432018-123432126	-0.644	0.0494974746830584	2		chr11:123432018-123432126	+	0
SIDT1	SIDT1_113593005-113593048	-0.259333333333333	0.00500000000000001	9		chr3:113593005-113593048	+	0
TTC12	TTC12_113315951-113316053	-0.710333333333333	0.154539099691092	3		chr11:113315951-113316053	+	0
MMADHC-DT	MMADHC-DT_149589099-149589257	-0.4835	0.0770746391493337	2		chr2:149589099-149589257	+	0
DDX3X	DDX3X_41340636-41340814	-0.629	0.14981321704042	3		chrX:41340636-41340814	+	0
FCGR2B	FCGR2B_161675257-161675313	-0.594	0.312699936040927	9		chr1:161675257-161675313	+	0
EFCAB13	EFCAB13_47347808-47347951	-0.35375	0.072336021455427	8		chr17:47347808-47347951	+	0
LINC00339	LINC00339_22027414-22027534	-0.4505	0.132228157796612	8		chr1:22027414-22027534	+	0
PGAP2	PGAP2_3822909-3822993	-0.435826086956522	0.136033302130535	23		chr11:3822909-3822993	+	0
BTBD19	BTBD19_44812458-44812522	-0.361666666666667	0.134806342580755	9		chr1:44812458-44812522	+	0
THEMIS2	THEMIS2_27879644-27880054	-0.435181818181818	0.0592361186179323	22		chr1:27879644-27880054	+	0
DOCK10	DOCK10_224792974-224793072	-0.443777777777778	0.171356428653919	27		chr2:224792974-224793072	-	0
INPP5B	INPP5B_37885638-37885825	-0.232098039215686	0.00660077238498884	51		chr1:37885638-37885825	-	0
PDK1	PDK1_172562741-172562800	-0.2376	0.0212438226315322	5		chr2:172562741-172562800	+	0
C10orf90	C10orf90_126464696-126464986	-0.4538	0.112848128030553	5		chr10:126464696-126464986	-	0
TRAPPC3	TRAPPC3_36139720-36139819	-0.341	0.108894444302728	2		chr1:36139720-36139819	-	0
CENPS-CORT	CENPS-CORT_10442265-10442441	-0.270722222222222	0.00524466738199025	18		chr1:10442265-10442441	+	0
CHD1L	CHD1L_147270932-147271113	-0.366142857142857	0.0404624367927686	14		chr1:147270932-147271113	+	0
URGCP	URGCP_43910731-43910852	-0.3971	0.138983971897642	10		chr7:43910731-43910852	-	0
P3H2-AS1	P3H2-AS1_190143286-190143501	-0.7275	0.252298104101742	4		chr3:190143286-190143501	+	0
RBFOX1	RBFOX1_7671557-7671599	-0.451772727272727	0.163730013485669	22		chr16:7671557-7671599	+	0
C1orf194	C1orf194_109107921-109108037	-0.588125	0.127727248463278	16		chr1:109107921-109108037	-	0
ZRANB2-AS2	ZRANB2-AS2_71093133-71093251	-0.470454545454546	0.212156717374852	11		chr1:71093133-71093251	+	0
SOX2-OT	SOX2-OT_181778535-181778662	-0.776875	0.0314662517628014	8		chr3:181778535-181778662	+	0
RHOH	RHOH_40205693-40205832	-0.3174	0.058526062570448	5		chr4:40205693-40205832	+	0
AL365259.1	AL365259.1_125744902-125745065	-0.43325	0.104098511036422	8		chr6:125744902-125745065	-	0
DHX30	DHX30_47815963-47816128	-0.3719375	0.128140791709744	16		chr3:47815963-47816128	+	0
MTRF1	MTRF1_41262411-41262481	-0.397545454545455	0.16850125437893	11		chr13:41262411-41262481	-	0
TP53BP2	TP53BP2_223818206-223818337	-0.257285714285714	0.0491857509370152	7		chr1:223818206-223818337	-	0
GREB1	GREB1_11625154-11625312	-0.444	1.12197174360043e-16	48		chr2:11625154-11625312	+	0
ZNF383	ZNF383_37219599-37219749	-0.398636363636364	0.0972463600627527	11		chr19:37219599-37219749	+	0
LINC01819	LINC01819_43032734-43033526	-0.571	0	3		chr2:43032734-43033526	-	0
LINC01819	LINC01819_43033230-43033409	-0.7692	0.0688708937069935	5		chr2:43033230-43033409	-	0
WNT2	WNT2_117320567-117320793	-0.987909090909091	0.0230844300144255	11		chr7:117320567-117320793	-	1
C5orf64	C5orf64_61750337-61750544	-0.9174	0.13742812262739	10		chr5:61750337-61750544	+	1
KLHL23	KLHL23_169697893-169697982	-0.474	0.0858545281275251	3		chr2:169697893-169697982	+	0
PHGDH	PHGDH_119724785-119724875	-0.575625	0.150794029343719	8		chr1:119724785-119724875	+	0
PDZK1	PDZK1_145682500-145682636	-0.291	0	7		chr1:145682500-145682636	-	0
EPSTI1	EPSTI1_42919300-42919332	-0.2686	0.0445273591658624	15		chr13:42919300-42919332	-	0
NKAIN2	NKAIN2_124819086-124819174	-0.2245	0.0178232058470598	4		chr6:124819086-124819174	+	0
AC117464.1	AC117464.1_83954261-83954421	-0.894111111111111	0.11854687305497	9		chr3:83954261-83954421	+	0
CCDC189	CCDC189_30759012-30759101	-0.405666666666667	0.164819497228534	6		chr16:30759012-30759101	-	0
TRA2A	TRA2A_23531181-23531270	-0.411	0.113122168472851	17		chr7:23531181-23531270	-	0
HMGCLL1	HMGCLL1_55516508-55516603	-0.406	0.027712812921102	3		chr6:55516508-55516603	-	0
TCF7	TCF7_134140796-134140888	-0.3505	0.12102850903816	6		chr5:134140796-134140888	+	0
PCDHGC3	PCDHGC3_141478394-141478546	-0.395388888888889	0.0941994997419518	18		chr5:141478394-141478546	+	0
RNF212	RNF212_1073599-1073662	-0.38	0	4		chr4:1073599-1073662	-	0
RNF212	RNF212_1108343-1108404	-0.346666666666667	0.0444559707276012	3		chr4:1108343-1108404	-	0
MFAP3	MFAP3_154121718-154121897	-0.67852380952381	0.212063344085587	21		chr5:154121718-154121897	+	0
AC092279.1	AC092279.1_24103747-24103867	-0.485461538461538	0.177862245745235	26		chr19:24103747-24103867	+	1
RNF34	RNF34_121420242-121420334	-0.537333333333333	0.167335989354751	3		chr12:121420242-121420334	+	0
ATP6V0D1	ATP6V0D1_67457564-67457651	-0.2605	0.0304055915910215	2		chr16:67457564-67457651	-	0
CCNJL	CCNJL_160280525-160280948	-0.333	1.13634949387799e-16	22		chr5:160280525-160280948	-	0
ZNF215	ZNF215_6943546-6943641	-0.916842105263158	0.143852263396203	19		chr11:6943546-6943641	+	1
FBXW4	FBXW4_101673488-101673673	-0.4185	0.166480229056386	4		chr10:101673488-101673673	-	0
RECQL4	RECQL4_144513571-144513712	-0.282216216216216	0.0134827773579958	37		chr8:144513571-144513712	-	0
PNISR	PNISR_99416349-99416428	-0.2195	0.0176776695296637	2		chr6:99416349-99416428	-	0
ZC3H7A	ZC3H7A_11796219-11796415	-0.254833333333333	0.0482717999111973	6		chr16:11796219-11796415	-	0
CCDC24	CCDC24_43992153-43992387	-0.571	0	4		chr1:43992153-43992387	+	0
HDAC2-AS2	HDAC2-AS2_114116118-114116180	-1	0	2		chr6:114116118-114116180	+	1
FAM184A	FAM184A_118961929-118961963	-0.452	0	2		chr6:118961929-118961963	-	0
GAS8	GAS8_90020044-90020156	-0.395333333333333	0.0560029761113937	3		chr16:90020044-90020156	+	0
CYP2R1	CYP2R1_14890432-14890469	-0.56525	0.175231989088751	4		chr11:14890432-14890469	-	0
TMEM220	TMEM220_10726204-10726264	-0.484	0	4		chr17:10726204-10726264	-	0
DMTF1	DMTF1_87163239-87163332	-0.318	0.060518592184551	9		chr7:87163239-87163332	+	0
CACNB4	CACNB4_151971545-151971700	-0.551166666666667	0.0494951176043321	6		chr2:151971545-151971700	-	0
CCDC136	CCDC136_128814638-128814919	-0.57425	0.144131636261539	8		chr7:128814638-128814919	+	0
AC246817.2	AC246817.2_2678857-2678939	-0.417875	0.0722108767034836	8		chr8:2678857-2678939	-	0
AC124242.1	AC124242.1_18087025-18087137	-0.408636363636364	0.136648653654014	11		chr8:18087025-18087137	+	0
PPHLN1	PPHLN1_42384940-42384996	-0.355085714285714	0.106094677869669	35		chr12:42384940-42384996	+	0
FBXL6	FBXL6_144357439-144357502	-0.395309523809524	0.060442872885846	42		chr8:144357439-144357502	-	0
B4GALT1-AS1	B4GALT1-AS1_33177420-33177469	-0.905	0.111109984121269	15		chr9:33177420-33177469	+	1
GLIPR2	GLIPR2_36146112-36146215	-0.601857142857143	0.189872262825501	7		chr9:36146112-36146215	+	0
ZNF484	ZNF484_92862140-92862165	-0.385	0.0808084154033477	7		chr9:92862140-92862165	-	0
CCDC18-AS1	CCDC18-AS1_93318168-93318228	-0.541363636363636	0.232252566283894	11		chr1:93318168-93318228	-	0
CNTD1	CNTD1_42803620-42803695	-0.705833333333333	0.285539781233135	6		chr17:42803620-42803695	+	1
LINC00836	LINC00836_25684569-25684669	-0.731111111111111	0.160215046456664	9		chr10:25684569-25684669	+	1
ABI1	ABI1_26755655-26755741	-0.289416666666667	0.0751791295184476	12		chr10:26755655-26755741	-	0
SLC25A48	SLC25A48_135880773-135880910	-0.249	0	2		chr5:135880773-135880910	+	0
LIMS2	LIMS2_127674314-127674421	-0.43725	0.132394297460276	4		chr2:127674314-127674421	-	0
GYG2	GYG2_2877200-2877307	-0.314666666666667	0.0284934867623951	12		chrX:2877200-2877307	+	0
PMM1	PMM1_41589052-41589163	-0.514666666666667	0.184451438957069	3		chr22:41589052-41589163	-	0
BCL2L13	BCL2L13_17688986-17689142	-0.25825	0.0213287755547914	4		chr22:17688986-17689142	+	0
TMEM150B	TMEM150B_55322648-55322743	-0.945727272727273	0.0886409509302455	11		chr19:55322648-55322743	-	1
AC022137.3	AC022137.3_53445001-53445219	-0.5	0	5		chr19:53445001-53445219	+	0
DMWD	DMWD_45784641-45784715	-0.231	0.0136788563524555	10		chr19:45784641-45784715	-	0
GRIK5	GRIK5_42021947-42022056	-0.704	0.125674181914982	4		chr19:42021947-42022056	-	0
ZNF548	ZNF548_57390722-57390845	-0.2528	0.052954697619758	5		chr19:57390722-57390845	+	0
LLGL2	LLGL2_75574453-75574495	-0.469	0.0893329446508957	17		chr17:75574453-75574495	+	0
MYH7B	MYH7B_34975400-34975499	-0.741666666666667	0.0490747728811182	3		chr20:34975400-34975499	+	0
NPIPB4	NPIPB4_21839940-21840008	-0.312571428571429	0.110831489422542	7		chr16:21839940-21840008	-	0
NPIPB4	NPIPB4_21851770-21851855	-0.572	0.229791753550905	9		chr16:21851770-21851855	-	0
NPIPB4	NPIPB4_21851770-21852046	-0.569666666666667	0.223007847395557	9		chr16:21851770-21852046	-	0
NPIPB4	NPIPB4_21851915-21852046	-0.470384615384615	0.143320467520366	13		chr16:21851915-21852046	-	0
ROGDI	ROGDI_4801267-4801321	-0.243392857142857	0.0291412133834595	28		chr16:4801267-4801321	-	0
LRRK1	LRRK1_100920031-100920255	-0.274	0.0685054742338158	3		chr15:100920031-100920255	+	0
IL32	IL32_3065642-3065687	-0.433	0.216374675043083	2		chr16:3065642-3065687	+	0
MAN2C1	MAN2C1_75363210-75363290	-0.408142857142857	0.113396690973809	7		chr15:75363210-75363290	-	0
MYO5A	MYO5A_52343117-52343197	-0.306944444444444	0.0944734461430501	18		chr15:52343117-52343197	-	0
SNHG14	SNHG14_25105700-25105824	-0.4275	0.307591449816148	2		chr15:25105700-25105824	+	0
MOK	MOK_102278606-102278694	-0.3835	0.169319520434001	6		chr14:102278606-102278694	-	0
EVL	EVL_100074503-100074615	-0.276333333333333	0.0404516171905813	3		chr14:100074503-100074615	+	0
CIDEB	CIDEB_24307818-24307920	-0.367806451612903	0.0390678208204132	31		chr14:24307818-24307920	-	0
ATP11A	ATP11A_112878217-112878303	-0.218	0	8		chr13:112878217-112878303	+	0
CCDC122	CCDC122_43868694-43868803	-0.399	0.110161699333298	6		chr13:43868694-43868803	-	0
TPM1	TPM1_63064064-63064190	-0.480875	0.0951906920719818	8		chr15:63064064-63064190	+	0
SPTBN5	SPTBN5_41860586-41860758	-0.421	5.8513891142945e-17	10		chr15:41860586-41860758	-	0
TYMP	TYMP_50529496-50529754	-0.4394	0.144742184590395	5		chr22:50529496-50529754	-	0
ERP29	ERP29_112019756-112019894	-0.2350625	0.0171365836735331	16		chr12:112019756-112019894	+	0
AC025569.1	AC025569.1_70527675-70527738	-0.6446	0.0732823307489602	5		chr12:70527675-70527738	+	0
RAB3IP	RAB3IP_69801609-69801721	-0.96425	0.0427268455813594	4		chr12:69801609-69801721	+	1
BIN2	BIN2_51295796-51295878	-0.301666666666667	0.0109696551146029	3		chr12:51295796-51295878	-	0
ANO6	ANO6_45270462-45270524	-0.234285714285714	0.0423348331192896	7		chr12:45270462-45270524	+	0
MIR100HG	MIR100HG_122064180-122064271	-0.618	0	3		chr11:122064180-122064271	-	0
MIR100HG	MIR100HG_122100374-122101167	-0.635736842105263	0.0454738534218208	19		chr11:122100374-122101167	-	0
ZFR2	ZFR2_3811272-3811366	-0.766	0.0919238815542512	2		chr19:3811272-3811366	-	0
CCDC82	CCDC82_96388695-96388829	-0.6705	0.465983368801935	2		chr11:96388695-96388829	-	1
PELI3	PELI3_66468833-66468904	-0.314555555555556	0.122998080382491	9		chr11:66468833-66468904	+	0
NUDT22	NUDT22_64227568-64227666	-0.23671875	0.0165163347785194	32		chr11:64227568-64227666	+	0
VTI1A	VTI1A_112448382-112448489	-0.48325	0.121574051507713	4		chr10:112448382-112448489	+	0
PRSS36	PRSS36_31141469-31141610	-0.663857142857143	0.310585162004148	7		chr16:31141469-31141610	-	0
CRYZL2P	CRYZL2P_178033027-178033085	-0.377375	0.0550686260172575	8		chr1:178033027-178033085	-	0
CHI3L1	CHI3L1_203184576-203184632	-0.995625	0.00985139584018428	16		chr1:203184576-203184632	-	1
C6orf52	C6orf52_10687480-10687561	-0.420230769230769	0.175156669796953	13		chr6:10687480-10687561	-	0
ARHGAP8	ARHGAP8_44809006-44809098	-0.304	0.0014142135623731	2		chr22:44809006-44809098	+	0
ADAMTS16	ADAMTS16_5236969-5237099	-0.4931	0.0505490960464291	10		chr5:5236969-5237099	+	0
ABCC5	ABCC5_183985304-183985378	-0.365333333333333	0.0333691474269272	9		chr3:183985304-183985378	-	0
ABCC5	ABCC5_183985304-183985455	-0.45	0.053113086899558	11		chr3:183985304-183985455	-	0
GAA	GAA_80101811-80101890	-0.2478	0.0355521526149339	10		chr17:80101811-80101890	+	0
ELOF1	ELOF1_11555174-11555253	-0.534625	0.122851754449941	8		chr19:11555174-11555253	-	0
MMAB	MMAB_109561243-109561329	-0.331086956521739	0.0750417538583313	23		chr12:109561243-109561329	-	0
PCNT	PCNT_46444694-46444821	-0.229571428571429	0.0142344317631245	7		chr21:46444694-46444821	+	0
