Splice ID	Case	Sample	Histology	CNS	Type
GRIK2:102065797-102065928_102055329-102055580_102068346-102069006	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
MIR9-1HG:156407080-156407197_156404252-156404601_156407841-156407975	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
MYO5A:52337810-52337884_52336462-52336556_52340195-52340394	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
NCSTN:160357041-160357253_160356599-160356754_160358148-160358949	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
RPLP1:69453647-69453721_69452817-69453020_69455169-69455287	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
KIF1B:10326111-10326359_10324757-10324895_10334519-10334638	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
INO80E:30001212-30001530_30000928-30001040_30005220-30005323	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
INO80E:30001212-30004657_30000928-30001040_30005220-30005774	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
INO80E:30001414-30001530_30000928-30001040_30005220-30005791	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
INO80E:30001465-30001530_30000928-30001040_30005220-30005577	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
BANP:88065267-88065332_88037972-88038011_88072068-88072212	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
SNHG29:16439528-16439703_16439062-16439414_16440184-16440253	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
SNHG29:16439532-16439703_16439326-16439414_16440184-16440253	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
SNHG29:16439581-16439692_16439326-16439414_16440184-16440253	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
SNHG29:16439581-16439703_16439077-16439414_16440184-16440253	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
SNHG29:16439660-16439703_16439036-16439414_16440184-16440253	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
AARSD1:42953724-42953778_42951799-42951894_42954875-42954967	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TANC2:63151270-63151380_63099174-63099357_63193990-63194082	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TBCD:82900651-82900731_82893546-82893632_82903404-82903478	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
VAPA:9944924-9945058_9936985-9937066_9950394-9950568	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
RPL17-C18orf32:49488500-49488566_49483583-49483771_49489358-49489550	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ILF3:10678613-10678704_10677162-10677310_10679096-10679170	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ILF3:10680346-10680443_10679815-10679927_10681018-10681028	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
DNM2:10796061-10796199_10795371-10795439_10797379-10797518	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
CARM1:10921375-10921443_10921049-10921127_10921614-10921900	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
NFIX:13078613-13078735_13075534-13075671_13081679-13081835	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SLC25A14:130350646-130350731_130349247-130349345_130358639-130358735	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TCF20:42168609-42168703_42161097-42161358_42169846-42169896	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TCF20:42168609-42168736_42160012-42161358_42169846-42169896	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
DEPDC5:31861368-31861433_31857444-31857553_31870589-31870744	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
KREMEN1:29121357-29121481_29098861-29098953_29125262-29125416	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
ZNF586:57776543-57776669_57769654-57769878_57790273-57790400	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
PEG3:56826388-56826463_56824261-56824427_56833289-56833420	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
EMP3:48327521-48327561_48326829-48326922_48329351-48329492	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
EMP3:48327521-48327664_48326829-48326922_48329351-48329492	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
NAV2:20049836-20049901_20048727-20049195_20051288-20051333	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
KIF3A:132706451-132706459_132703462-132703619_132710958-132711057	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ADCYAP1R1:31080613-31080633_31077990-31078098_31081712-31081754	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
CD44:35211246-35211449_35189834-35189972_35214851-35214861	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
DYNC1I1:95828057-95828116_95813195-95813337_95869882-95869998	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SNX14:85538838-85538864_85536791-85536924_85541984-85542043	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
MOCS1:39909055-39909102_39904169-39907117_39909834-39909955	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
KIF13A:17789872-17789910_17787775-17787875_17794248-17794395	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
ACTN4:38710257-38710342_38709394-38709476_38711275-38711361	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
ACTN4:38711276-38711361_38710256-38710342_38714468-38714561	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
STOX2:184011587-184011635_184010772-184011423_184017088-184017443	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
BRD8:138164087-138164133_138163129-138163344_138164319-138164413	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
FNIP1:131710578-131710661_131709200-131709272_131716564-131716656	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
PDPR2P:74349742-74349859_74348866-74349015_74350616-74350738	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
MEIS1:66569050-66569145_66568666-66568756_66571245-66572454	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
KIAA1109:122275972-122276022_122274342-122274436_122279774-122279981	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ANK2:113348276-113348308_113345899-113346022_113350227-113350249	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SPARCL1:87480372-87480520_87479429-87479578_87482423-87482560	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
CCNI:77058507-77058635_77056248-77056323_77066248-77066405	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
CACNA2D1:81983314-81983334_81982566-81982627_81984634-81984711	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ANO4:100974783-100974889_100971305-100971406_100987538-100987670	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
WDR31:113330984-113331116_113328880-113328955_113331906-113332050	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SMAP1:70791689-70791769_70772928-70773425_70798656-70798737	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ILDR2:166939514-166939570_166936590-166936737_166956732-166956852	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
LYPLAL1:219193082-219193251_219179146-219179246_219210531-219210647	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
LYPLAL1:219193130-219193251_219179146-219179246_219210531-219210647	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TENM2:168211734-168211754_168204371-168204621_168215039-168215272	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ZNF410:73922066-73922206_73920145-73921105_73923394-73923522	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
NEK1:169555720-169555851_169537808-169537911_169555931-169556095	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ERBIN:66072169-66072291_66068876-66069020_66075023-66075230	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
RERE:8614561-8614686_8557417-8557523_8624309-8624380	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ABCD4:74299548-74299675_74297835-74298069_74300149-74300268	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
EPM2A:145671239-145671399_145635244-145635486_145686121-145686296	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
USP54:73520908-73521027_73518721-73519992_73523582-73523750	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ATG16L1:233273721-233273777_233272965-233273052_233274675-233274778	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SPOCD1:31796590-31796715_31794123-31794235_31798206-31798323	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SPOCD1:31796593-31796715_31794123-31794235_31798206-31798323	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
RALGPS2:178906776-178906867_178902105-178902211_178916329-178916375	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
HLA-B:31356167-31356442_31355316-31355592_31356687-31356957	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
FAM177A1:35053278-35053451_35046271-35046628_35077149-35077216	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
CADPS:62513638-62513706_62499161-62499268_62516058-62516182	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
EPB41L2:130870328-130870381_130869658-130870126_130878103-130878250	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
EPS15:51405905-51406108_51403418-51403532_51408134-51408332	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
VCAN:83537007-83542268_83519348-83522309_83545536-83545650	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
MDH1B:206760901-206761013_206757236-206757371_206765249-206765286	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ITGB3BP:63447565-63447614_63446805-63446856_63453917-63453974	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TNRC6A:24793473-24793649_24789231-24791817_24794543-24794719	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
EIF2AK2:37114731-37114859_37109193-37109295_37119958-37120139	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
MAGI3:113682212-113682302_113681197-113681336_113682896-113685923	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
LSM14A:34215124-34215300_34208195-34209051_34215595-34215661	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
C8orf58:22602561-22602643_22602199-22602312_22603194-22604133	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
AFF3:100011497-100011571_100008811-100008932_100104401-100104518	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
KCNMA1:76974487-76974573_76969973-76970067_77011966-77012043	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
NBAS:15539223-15539356_15534542-15534641_15551492-15551536	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
PDE6B:667856-667941_666530-666614_670045-670314	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
JAKMIP2:147601741-147601811_147585437-147591686_147612305-147612371	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
EEF1B2:206160887-206161132_206160587-206160710_206161345-206161472	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
MFF:227352514-227352573_227346724-227347384_227355676-227355761	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
HOOK3:43000271-43000276_42997589-42997637_43002106-43002141	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
IQSEC1:12902773-12902822_12897042-12901522_12908348-12908525	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
LRP6:12244262-12244655_12203202-12203400_12266680-12266769	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
MRTFB:14252365-14252502_14251861-14252023_14258100-14258161	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
LPP:188341663-188341719_188225404-188225527_188406111-188406313	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
SGIP1:66670995-66671019_66643543-66643719_66671943-66671995	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TRIQK:92921503-92921660_92916928-92917010_92954405-92954564	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
TRIQK:92954406-92954564_92916928-92917010_92966006-92966074	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
POMT1:131504189-131504340_131502788-131503073_131506113-131506220	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
BMPR1A:86843406-86843510_86838938-86838979_86875866-86876085	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
BAG1:33262105-33262246_33261086-33261169_33262701-33262830	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
PPP3CB:73439872-73439901_73436432-73438420_73444724-73444822	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
EIF3E:108239958-108240075_108236160-108236203_108248612-108248730	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ZNF618:114016113-114016172_114008476-114008554_114016694-114016784	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
TRMT13:100140182-100140251_100139648-100139711_100140407-100140514	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SLC25A25:128099275-128099385_128098536-128098725_128101095-128101222	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
PFKFB3:6221641-6221745_6221380-6221527_6222854-6222984	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
MLLT10:21682225-21682257_21681331-21681376_21713771-21713950	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TCF7L2:112964556-112964624_112951482-112951607_113040024-113040126	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
TCF7L2:113159920-113159992_113158020-113158069_113165554-113165632	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
KSR1:27601360-27601401_27597267-27597436_27603833-27603888	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ACTN2:236735635-236735720_236731232-236731314_236737121-236737214	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
PPFIA1:70350994-70351023_70349922-70350039_70354300-70354452	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
RWDD2B:29008240-29008307_29007760-29008123_29008394-29008621	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
KIN:7783081-7783175_7780263-7780307_7787819-7787993	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TCF7:134144797-134144869_134143591-134143640_134146223-134148210	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
PFKM:48135291-48135383_48134942-48135038_48137720-48137815	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
RNF41:56212996-56213077_56210296-56210568_56213957-56214070	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
RNF41:56212996-56213138_56210247-56210568_56213957-56214018	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
DONSON:33582165-33582246_33581950-33582055_33584589-33584768	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
PCCA:100515427-100515567_100449251-100449305_100527674-100527752	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ARHGEF7:111209872-111210002_111205288-111205373_111217678-111217800	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
RFX3:3301546-3301620_3293076-3293258_3330258-3330517	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
KTN1:55663955-55664041_55661273-55661612_55670728-55670809	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
KTN1:55667241-55667330_55661521-55661612_55670728-55670809	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
CAPRIN2:30720811-30720915_30719078-30719225_30723258-30723314	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
FKBP1A:1375491-1375603_1368999-1372240_1392833-1392881	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
MLH3:75033419-75033490_75032067-75032179_75038339-75038412	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
PPFIBP1:27677064-27677096_27676427-27676599_27679488-27679639	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
SYNRG:37579132-37579434_37577379-37577613_37584647-37584759	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
PIP4K2B:38784243-38784339_38780451-38780604_38786822-38786920	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
LUC7L3:50738137-50738199_50737286-50737479_50740305-50740345	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
AKAP11:42297048-42297182_42295694-42295742_42298532-42298797	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
AKAP11:42313047-42313130_42308453-42308609_42313893-42313940	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
PIP5K1C:3633437-3633520_3630182-3633169_3638883-3639016	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ZNF559:9337796-9338017_9324694-9324780_9338493-9338582	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
BRD8:138166518-138166610_138165827-138166108_138167933-138168078	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ILDR2:166939514-166939570_166927066-166927180_166956732-166956852	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
FAT3:92889856-92889891_92886864-92887113_92890490-92890626	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
CLASP2:33596711-33596734_33594950-33594968_33602951-33603125	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
RUBCN:197699187-197699231_197696953-197697049_197700612-197701146	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TIE1:43307796-43307924_43307431-43307572_43308985-43309131	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
DCTD:182916419-182916539_182915460-182915575_182916672-182916857	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ENSA:150626479-150626526_150625554-150625808_150627466-150627592	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
IMPDH1:128409289-128409484_128405766-128405865_128409755-128409982	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
SUCLA2:47996843-47997023_47988881-47988981_48001179-48001266	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
GRIK2:102063962-102064048_102055329-102055580_102065796-102065928	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
MYO19:36501852-36501961_36501068-36501235_36503096-36503200	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TANC2:63151270-63151380_63099174-63099246_63193990-63194082	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ZNF559:9337796-9337865_9324694-9324780_9338493-9338582	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
RPL36A-HNRNPH2:101395335-101395457_101391754-101391822_101411935-101412165	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
H2AZ2:44843277-44843354_44840898-44841012_44847968-44848021	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SDR39U1:24442109-24442260_24441677-24441795_24442345-24442375	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SDR39U1:24442178-24442260_24441673-24441795_24442345-24442448	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ZNF3:100079536-100079656_100075541-100075630_100081634-100081703	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
HEMK1:50577826-50577875_50577508-50577573_50579843-50579939	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
TATDN1:124503840-124503951_124495471-124495542_124504270-124504347	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
COPRS:31856799-31856865_31852811-31853030_31859100-31859244	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
MAPKAP1:125471083-125471237_125467971-125468109_125478079-125478182	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
PRDX2:12799859-12799989_12796822-12797166_12800176-12800299	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
KHDRBS3:135606955-135607037_135581877-135582073_135646992-135647184	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
NDRG4:58500988-58501077_58500089-58500269_58503705-58503903	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ENSG00000259171:20693547-20693650_20684586-20684758_20699354-20700576	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
MEF2B:19157025-19157142_19150681-19150764_19180685-19180761	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
BSG:579500-579656_572528-572701_580378-580461	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
THBS3-AS1:155200172-155200311_155198402-155198618_155200699-155200826	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
PCBP3:45668874-45669032_45643709-45643868_45735391-45735429	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SLCO4A1:62668012-62668184_62667744-62667910_62668476-62668541	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
SLCO4A1:62668155-62668184_62667740-62667910_62668476-62668541	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
SLCO4A1:62668158-62668184_62667869-62667910_62668476-62668541	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
GDAP1L1:44258377-44258607_44257152-44257345_44263229-44263327	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
GDAP1L1:44258434-44258607_44257152-44257345_44263229-44263327	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
LAIR1:54360022-54360072_54356711-54356966_54360915-54360949	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
LAIR1:54360022-54360072_54356711-54356966_54361009-54361193	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SPATS2:49371228-49371290_49366904-49367587_49460769-49461037	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
UNC13A:17620693-17620722_17618905-17618962_17624828-17624952	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
RBM39:35729312-35729362_35725037-35725155_35729461-35729527	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SEC11A:84691535-84691644_84687624-84687774_84716024-84716063	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
CDC16:114265150-114265240_114262878-114263014_114272183-114272481	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SLC23A2:4970793-4970919_4932454-4932716_5001405-5001510	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
AIP:67489267-67489455_67483067-67483257_67490037-67490214	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
LYRM1:20915556-20915714_20900234-20900535_20920121-20920214	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SSR2:156012395-156012565_156011809-156011887_156014960-156015069	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
ZNF3:100079536-100079656_100077017-100077433_100081634-100081703	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
RHOA:49368428-49368548_49359139-49362626_49375433-49375591	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
MFAP3L:170006603-170006736_170004990-170006010_170026233-170026339	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ZNF23:71456072-71456121_71454041-71454218_71456763-71456828	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
WASF3:26676549-26676724_26671871-26671989_26681053-26681320	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
IL18BP:71999228-71999662_71998908-71999019_71999926-71999938	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
XRRA1:74940785-74940882_74936883-74937068_74948927-74949020	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
BCAR1:75237183-75237344_75235667-75235986_75242469-75242702	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TSPOAP1:58320109-58320129_58319089-58319294_58320530-58320581	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
SLC37A1:42514631-42514717_42513891-42513924_42518276-42518510	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
GEMIN2:39124992-39125036_39122429-39122543_39128279-39128341	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
WDR27:169689127-169689308_169688816-169689012_169701550-169701930	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
AKR1A1:45552436-45552563_45550542-45551155_45566568-45566688	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TASOR2:5717659-5717750_5714134-5714207_5720543-5720611	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TTN-AS1:178531314-178531578_178523166-178523636_178535731-178535828	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
MTCH1:36970406-36970473_36969465-36970114_36970646-36970694	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
MRPL38:75900982-75901027_75899515-75899674_75901711-75901920	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
RPAIN:5425971-5426082_5422768-5422829_5428070-5428211	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
RPAIN:5425971-5426299_5422768-5422829_5428070-5428211	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TATDN1:124522937-124523002_124521636-124522200_124539024-124539070	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
XRRA1:74862981-74863021_74851988-74852082_74906238-74906456	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TRMT61B:28865017-28865119_28861117-28861308_28869578-28870295	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TNC:115057153-115057425_115042218-115042341_115073602-115073866	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
ADCYAP1R1:31103237-31103366_31092643-31092735_31104867-31104899	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
CAMTA1:7467830-7467901_7249490-7249626_7640399-7640553	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ARHGEF10L:17607802-17607977_17603507-17603591_17616093-17616202	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
DNHD1:6548645-6548933_6548209-6548402_6556682-6558297	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
TNC:115063796-115064068_115042218-115042341_115073602-115073866	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
TMEM120A:75987538-75987602_75986982-75987428_75987717-75987810	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
GLS:190954755-190954818_190954583-190954660_190962829-190963158	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
GPX3:151025340-151025493_151020590-151020741_151026899-151027017	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ADCYAP1R1:31095667-31095750_31092643-31092735_31104867-31104899	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
PNPLA6:7535127-7535213_7534749-7534902_7535508-7535577	SE	BS_V558NW3Q	H3.3 K28	NA	Inclusion
LSP1:1881432-1881596_1880086-1880224_1883418-1883428	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
ADCYAP1R1:31103237-31103366_31092643-31092735_31106495-31106709	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
MADD:47273827-47273976_47269673-47269750_47274562-47274726	SE	BS_V558NW3Q	H3.3 K28	NA	Skipping
FLNA:154365745-154365801_154365348-154365486_154366023-154366224	SE	BS_X3HR4Z21	H3.3 K28	NA	Inclusion
SMC1A:53421895-53422040_53414980-53415169_53422491-53422728	SE	BS_X3HR4Z21	H3.3 K28	NA	Inclusion
TMEM184B:38222642-38222662_38221144-38221710_38224784-38224979	SE	BS_X3HR4Z21	H3.3 K28	NA	Inclusion
GAL3ST1:30558279-30558388_30557261-30557401_30574465-30574665	SE	BS_X3HR4Z21	H3.3 K28	NA	Inclusion
UBE2V1:50096672-50096820_50083877-50084254_50113106-50113125	SE	BS_X3HR4Z21	H3.3 K28	NA	Skipping
