splicing_event	histology	type	freq
CCDC112:115269703-115269798_115268881-115269000_115271212-115271626	H3.1 K28	skipping	6
CD47:108051939-108051970_108043090-108047292_108057476-108057569	H3.1 K28	skipping	4
CZIB:53218867-53218923_53218413-53218495_53220260-53220344	H3.1 K28	skipping	3
TMX2:57737913-57738026_57737607-57737668_57738353-57738430	H3.1 K28	skipping	4
PMP2:81444817-81444989_81444499-81444601_81447313-81447439	H3.1 K28	skipping	4
RBCK1:420871-421031_419557-419731_422126-422238	H3.1 K28	skipping	4
GNB1:1839190-1839238_1824987-1825499_1890819-1890836	H3.1 K28	skipping	4
RAB4A:229288729-229288843_229271110-229271370_229295847-229295910	H3.1 K28	skipping	4
USP4:49278814-49278902_49277143-49278451_49280743-49280847	H3.1 K28	skipping	6
KIAA0895L:67181558-67181697_67180040-67180666_67183261-67183952	H3.1 K28	skipping	3
AKR1A1:45568485-45568684_45567981-45568177_45568926-45568999	H3.1 K28	skipping	4
EFNA1:155133503-155133568_155131203-155131634_155133729-155133780	H3.1 K28	skipping	3
P4HA1:73044981-73045051_73043886-73043957_73046924-73047101	H3.1 K28	skipping	3
FCER1G:161217986-161218077_161215278-161215370_161218240-161218276	H3.1 K28	skipping	4
SRGAP2B:144960338-144960398_144955438-144955601_144995007-144995200	H3.1 K28	skipping	3
NAP1L1:76074203-76074239_76068577-76068994_76084566-76084612	H3.1 K28	skipping	3
MTA1:105449359-105449409_105445417-105445511_105450057-105450184	H3.1 K28	skipping	6
ACAA1:38131596-38131638_38129289-38129388_38131925-38131946	H3.1 K28	skipping	4
RACK1:181238099-181238239_181236936-181237042_181239066-181239177	H3.1 K28	skipping	3
RACK1:181239067-181239177_181238098-181238239_181239486-181239582	H3.1 K28	skipping	6
UBE2F:238016533-238016633_237994743-237994809_238025341-238025412	H3.1 K28	skipping	5
UBE2F:238016566-238016633_237994743-237994809_238025341-238025412	H3.1 K28	skipping	4
METTL26:635612-635774_635280-635340_636093-636235	H3.1 K28	skipping	3
CLIP1:122347375-122347479_122340752-122341697_122352725-122352786	H3.1 K28	skipping	3
PBX1:164820072-164820184_164811989-164812149_164821536-164821626	H3.1 K28	skipping	4
PAK4:39168230-39168312_39125797-39125919_39169531-39169757	H3.1 K28	skipping	3
CNP:41968068-41968740_41966794-41966887_41971891-41972031	H3.1 K28	skipping	4
MSL1:40131537-40131584_40129244-40129627_40132033-40132042	H3.1 K28	skipping	3
DGUOK:73957125-73957240_73926825-73927052_73958145-73958245	H3.1 K28	skipping	3
DGUOK:73957125-73957240_73946718-73946906_73958145-73958245	H3.1 K28	skipping	3
DGCR6L:20316119-20316219_20315335-20315476_20319638-20319799	H3.1 K28	skipping	4
SF1:64773430-64773505_64770255-64770408_64776497-64776626	H3.1 K28	skipping	3
BRSK2:1444971-1445002_1443488-1443635_1445293-1445458	H3.1 K28	skipping	4
CHI3L1:203180470-203180652_203179760-203179877_203181161-203181285	H3.1 K28	skipping	4
DCAF8:160261285-160261358_160243959-160244034_160262448-160262531	H3.1 K28	skipping	3
TMEM59:54045692-54045786_54043372-54043525_54052999-54053204	H3.1 K28	skipping	4
PTPRS:5216720-5216767_5215497-5215595_5218419-5218532	H3.1 K28	skipping	6
PTPRS:5218787-5218798_5218419-5218532_5219309-5219467	H3.1 K28	skipping	6
HNRNPA3:177219408-177221976_177219246-177219314_177222059-177223919	H3.1 K28	skipping	7
GNG5:84501826-84501970_84498322-84498548_84506010-84506301	H3.1 K28	skipping	5
SDHC:161356677-161356840_161340593-161340655_161362328-161362433	H3.1 K28	skipping	6
NTRK3:88128711-88128734_88127161-88127226_88135100-88135397	H3.1 K28	skipping	3
RPL41:56117189-56117211_56116632-56116799_56117481-56117710	H3.1 K28	skipping	6
CYRIB:129879389-129879471_129871374-129871496_129903311-129903350	H3.1 K28	skipping	6
HMGCS1:43307766-43307824_43298445-43298975_43313355-43313412	H3.1 K28	skipping	6
ABLIM3:149242491-149242538_149239758-149239888_149244880-149245015	H3.1 K28	skipping	3
NDUFS2:161203403-161203543_161201680-161202480_161206406-161206597	H3.1 K28	skipping	4
NDUFS2:161203437-161203543_161201665-161202480_161206406-161206593	H3.1 K28	skipping	6
RHOA:49362496-49362626_49359138-49360382_49375433-49375591	H3.1 K28	skipping	5
RHOA:49368428-49368548_49359138-49360382_49375433-49375591	H3.1 K28	skipping	5
NDUFB6:32558910-32558954_32553000-32553944_32570959-32571052	H3.1 K28	skipping	3
TBC1D7:13325094-13325174_13320831-13321095_13326786-13326906	H3.1 K28	skipping	5
CAST:96729153-96729209_96727488-96727530_96729611-96729691	H3.1 K28	skipping	6
PFKFB2:207071188-207071250_207070279-207070409_207071508-207071573	H3.1 K28	skipping	4
LSS:46196202-46196267_46195675-46195756_46205835-46205941	H3.1 K28	skipping	5
ING4:6653230-6653396_6652935-6653050_6656726-6656798	H3.1 K28	skipping	4
ANLN:36417080-36417190_36415757-36415884_36419243-36419479	H3.1 K28	skipping	4
EEF1D:143586219-143586290_143581053-143581328_143586728-143586849	H3.1 K28	skipping	6
HNRNPM:8462529-8462581_8455404-8455574_8463496-8463504	H3.1 K28	skipping	5
CLTA:36197551-36197588_36190855-36191273_36204067-36204179	H3.1 K28	skipping	4
LPIN1:11776086-11776193_11773619-11773745_11779518-11779645	H3.1 K28	skipping	5
ZFAND5:72363470-72363606_72360627-72360787_72364695-72365208	H3.1 K28	skipping	3
MGRN1:4680032-4680097_4677462-4677572_4681549-4681580	H3.1 K28	skipping	4
ITGB4:75755055-75755213_75754575-75754815_75755700-75755850	H3.1 K28	skipping	7
CARD19:93111879-93111938_93110567-93110721_93112217-93112289	H3.1 K28	skipping	3
PBX3:125915686-125915927_125748181-125748623_125929654-125929845	H3.1 K28	skipping	5
MLC1:50070527-50070583_50068432-50068555_50074215-50074332	H3.1 K28	skipping	3
RASL12:65065217-65065273_65059344-65059418_65067732-65067991	H3.1 K28	skipping	3
FRMD4A:13663453-13663509_13660315-13660553_13666096-13666325	H3.1 K28	skipping	5
KHDRBS3:135645059-135645117_135606954-135607037_135646992-135647142	H3.1 K28	skipping	5
NDRG2:21018457-21018504_21018203-21018239_21018762-21018814	H3.1 K28	skipping	7
TCF7L2:113159920-113159992_113158666-113158717_113165554-113165632	H3.1 K28	skipping	4
THYN1:134248809-134248959_134248278-134248484_134249166-134249262	H3.1 K28	skipping	4
BCAS1:53992512-53992646_53985286-53985499_53995011-53995056	H3.1 K28	skipping	4
PFDN5:53296244-53296275_53295838-53295941_53297849-53297924	H3.1 K28	skipping	3
SEC16A:136445645-136445719_136443822-136443900_136446854-136446949	H3.1 K28	skipping	3
SLTM:58899469-58899883_58898802-58898852_58901259-58901287	H3.1 K28	skipping	4
SLTM:58899469-58899937_58898802-58898852_58901259-58901287	H3.1 K28	skipping	4
EIF3K:38632430-38632496_38626027-38626102_38634992-38635118	H3.1 K28	skipping	3
EIF3K:38632601-38632678_38632025-38632496_38634992-38635102	H3.1 K28	skipping	3
TEX30:102767273-102767478_102765887-102766580_102768259-102768311	H3.1 K28	skipping	3
CYTH2:48477717-48477719_48474837-48474949_48478068-48478145	H3.1 K28	skipping	6
TFDP1:113637620-113637896_113636533-113636700_113640119-113640310	H3.1 K28	skipping	3
TFDP1:113637818-113637896_113636533-113636700_113640119-113640684	H3.1 K28	skipping	3
TMEM179B:62789601-62789679_62789291-62789426_62789885-62790400	H3.1 K28	skipping	5
MARK2:63908260-63908304_63904785-63905043_63908876-63909255	H3.1 K28	skipping	5
NRXN2:64692847-64692876_64690404-64690476_64697774-64697792	H3.1 K28	skipping	4
ARRB1:75271701-75271724_75268888-75268959_75272894-75272978	H3.1 K28	skipping	5
RPS3:75402304-75402446_75401639-75401733_75404019-75404207	H3.1 K28	skipping	5
RPS3:75402352-75402446_75401639-75401733_75404019-75404156	H3.1 K28	skipping	3
TMEM126B:85631145-85631316_85628572-85628688_85631686-85631791	H3.1 K28	skipping	5
PICALM:85976623-85976682_85974707-85974812_85981128-85981228	H3.1 K28	skipping	3
TRAPPC4:119020150-119020253_119018765-119019317_119021759-119021886	H3.1 K28	skipping	3
FEZ1:125448502-125448567_125442880-125446111_125452333-125452409	H3.1 K28	skipping	5
COPS7A:6727926-6728001_6724286-6724818_6728222-6728311	H3.1 K28	skipping	4
SUOX:55997615-55997723_55997258-55997339_56002211-56002271	H3.1 K28	skipping	5
MYL6:56159587-56159622_56158683-56158711_56159974-56160148	H3.1 K28	skipping	5
GFAP:44914028-44914088_44913727-44913823_44915025-44915135	H3.1 K28	skipping	6
GFAP:44914028-44914109_44913798-44913823_44915025-44915503	H3.1 K28	skipping	5
CCDC92:123944272-123944364_123943346-123943493_123972528-123972831	H3.1 K28	skipping	5
NCOR2:124340602-124340751_124340293-124340443_124341822-124342074	H3.1 K28	skipping	4
MPRIP:17175293-17175412_17173915-17174075_17176425-17176512	H3.1 K28	skipping	7
PI4KB:151310211-151310255_151307573-151307801_151315572-151316509	H3.1 K28	skipping	3
EBPL:49663057-49663195_49660673-49661208_49691253-49691438	H3.1 K28	skipping	3
EBPL:49669777-49669846_49660722-49661208_49691253-49691463	H3.1 K28	skipping	5
GAB1:143457680-143457769_143440078-143440382_143459384-143459429	H3.1 K28	skipping	3
ARHGEF7:111205289-111205373_111153713-111153991_111217678-111217880	H3.1 K28	skipping	3
ARHGEF7:111280272-111280350_111277586-111277673_111280537-111280677	H3.1 K28	skipping	5
SORBS1:95375973-95376056_95367649-95367699_95381684-95381799	H3.1 K28	skipping	6
TCEAL9:103357083-103357161_103356505-103356606_103357614-103358462	H3.1 K28	skipping	5
PAPOLA:96562819-96562893_96556174-96556413_96564954-96564988	H3.1 K28	skipping	5
HIF1A:61745691-61745817_61744704-61744813_61746933-61747771	H3.1 K28	skipping	5
COPE:18906960-18907112_18905575-18905629_18910970-18911071	H3.1 K28	skipping	3
RALY:34031522-34031604_33993645-33994131_34072065-34072205	H3.1 K28	skipping	5
ZFYVE19:40812699-40812902_40810648-40810757_40813337-40813417	H3.1 K28	skipping	4
MIR9-1HG:156426798-156426872_156404251-156404601_156429375-156429399	H3.1 K28	skipping	5
VKORC1:31093312-31093421_31090853-31091342_31094556-31094797	H3.1 K28	skipping	5
CIAO2A:64081102-64081151_64075404-64075537_64088686-64088851	H3.1 K28	skipping	3
RPLP1:69453647-69453721_69452817-69453020_69455169-69455287	H3.1 K28	skipping	4
UFC1:161158121-161158211_161157616-161157693_161158411-161158856	H3.1 K28	skipping	4
FLOT2:28885857-28885947_28883107-28883231_28888944-28889026	H3.1 K28	skipping	6
ARRB2:4718261-4718345_4717887-4718023_4718611-4718684	H3.1 K28	skipping	5
CUTC:99750369-99750396_99747256-99747390_99754528-99754550	H3.1 K28	skipping	9
ELMOD3:85363097-85363166_85362185-85362260_85368685-85368754	H3.1 K28	skipping	3
STRADA:63707247-63707418_63706634-63706739_63710490-63710614	H3.1 K28	skipping	5
NPM1:171400839-171400925_171400152-171400210_171405301-171405403	H3.1 K28	skipping	5
OAZ1:2271385-2271530_2269514-2269744_2271781-2271954	H3.1 K28	skipping	4
ILF3:10678613-10678704_10677162-10677310_10679096-10679170	H3.1 K28	skipping	6
ILF3:10680346-10680443_10679815-10679927_10681018-10681028	H3.1 K28	skipping	3
GATAD2A:19501969-19502043_19501117-19501416_19502330-19502526	H3.1 K28	skipping	6
PLEKHM2:15721329-15721388_15719733-15719920_15725316-15725545	H3.1 K28	skipping	6
BCOR:40071637-40071690_40070972-40071159_40072348-40075180	H3.1 K28	skipping	3
TCF20:42168609-42168703_42161097-42161358_42169846-42169896	H3.1 K28	skipping	3
SEZ6L:26373451-26373483_26365371-26365566_26375577-26375689	H3.1 K28	skipping	3
ATP6V1E1:17619461-17619526_17612975-17613320_17628602-17628733	H3.1 K28	skipping	3
STAU1:49174195-49174269_49153932-49154071_49188115-49188334	H3.1 K28	skipping	5
ZNF415:53116313-53116433_53107878-53109908_53122661-53122743	H3.1 K28	skipping	5
MEST:130500789-130500890_130500461-130500532_130502643-130502720	H3.1 K28	skipping	3
NAV2:20049836-20049901_20048727-20049195_20054079-20054240	H3.1 K28	skipping	5
NAV2:20051289-20051333_20048727-20049195_20054079-20054240	H3.1 K28	skipping	3
CCM2:45068443-45068579_45064462-45064646_45069825-45069961	H3.1 K28	skipping	3
FAM53B:124696158-124696212_124681606-124682379_124706635-124706887	H3.1 K28	skipping	5
DST:56468982-56468999_56466077-56466195_56469882-56469957	H3.1 K28	skipping	4
DST:56598476-56598709_56597739-56598006_56600068-56600221	H3.1 K28	skipping	5
CUX1:102198802-102198867_102196633-102197305_102200070-102200172	H3.1 K28	skipping	3
RAC1:6401868-6402027_6399822-6400188_6402315-6402365	H3.1 K28	skipping	3
RBIS:85214921-85215037_85214047-85214631_85217385-85217502	H3.1 K28	skipping	3
BRD8:138164087-138164133_138163129-138163344_138164319-138164413	H3.1 K28	skipping	4
RAPGEF6:131561978-131562047_131548046-131548190_131592382-131592466	H3.1 K28	skipping	3
MED13L:116236821-116236890_116232058-116232156_116237467-116237569	H3.1 K28	skipping	5
SMG7:183545966-183546337_183544929-183545312_183549207-183549288	H3.1 K28	skipping	3
RAB1A:65088939-65089070_65086853-65088690_65097970-65098066	H3.1 K28	skipping	3
PDK1:172568741-172568817_172566855-172566933_172570725-172570812	H3.1 K28	skipping	3
TMEM176B:150793961-150794071_150793543-150793600_150796365-150796574	H3.1 K28	skipping	3
MGST2:139695197-139695267_139678542-139678642_139703454-139703536	H3.1 K28	skipping	3
LEF1:108063623-108063663_108047547-108048751_108064335-108064384	H3.1 K28	skipping	5
SPTAN1:128627925-128627942_128627385-128627498_128630320-128630375	H3.1 K28	skipping	5
MED31:6649982-6650078_6643310-6644659_6650355-6650433	H3.1 K28	skipping	3
FRYL:48549473-48549623_48548689-48548793_48550591-48550704	H3.1 K28	skipping	5
CD38:15824881-15824998_15816595-15816640_15834216-15834302	H3.1 K28	skipping	4
ACSL3:222887830-222887888_222860941-222861258_222908732-222909150	H3.1 K28	skipping	6
COP1:176175910-176176007_176149005-176149074_176184632-176184664	H3.1 K28	skipping	3
FAM32A:16190520-16190573_16185379-16185765_16190886-16191378	H3.1 K28	skipping	4
EGLN1:231367569-231367636_231363750-231366475_231370561-231370698	H3.1 K28	skipping	7
GSK3B:119843255-119843353_119821320-119826855_119863418-119863605	H3.1 K28	skipping	3
LBR:225410291-225410416_225406561-225406832_225411336-225411417	H3.1 K28	skipping	5
LBR:225410291-225410818_225406663-225406832_225411336-225411440	H3.1 K28	skipping	5
ING3:120964742-120964838_120955558-120955624_120966625-120966697	H3.1 K28	skipping	5
TCP1:159788058-159788143_159787742-159787871_159789404-159789572	H3.1 K28	skipping	5
PDZD8:117340980-117341102_117318871-117318974_117374355-117375440	H3.1 K28	skipping	4
MTMR14:9677984-9678058_9677316-9677387_9683177-9683217	H3.1 K28	skipping	3
ASAP2:9318524-9318598_9297299-9297445_9320287-9320337	H3.1 K28	skipping	4
PARD3:34372498-34372536_34360070-34360259_34374873-34375002	H3.1 K28	skipping	4
ARPC2:218234352-218234397_218228737-218228850_218238663-218238850	H3.1 K28	skipping	4
GNG2:51877617-51877657_51860611-51860790_51950649-51950765	H3.1 K28	skipping	4
TMEM50A:25352882-25352974_25351625-25351693_25356792-25356853	H3.1 K28	skipping	4
CRAMP1:1667335-1667400_1666421-1666600_1667961-1668193	H3.1 K28	skipping	4
KANSL1L:210031421-210031546_210029802-210029918_210040419-210040527	H3.1 K28	skipping	3
PACRGL:20707803-20707870_20704659-20704814_20712787-20712922	H3.1 K28	skipping	3
RGS12:3428558-3428711_3428089-3428169_3430406-3430955	H3.1 K28	skipping	4
PXDN:1687632-1687703_1684079-1684151_1691927-1691999	H3.1 K28	skipping	4
VEGFA:43781956-43782087_43778888-43778918_43784540-43784562	H3.1 K28	skipping	3
CDK11B:1645126-1645262_1642346-1642508_1649498-1649637	H3.1 K28	skipping	4
EDEM1:5210175-5210248_5208092-5208263_5211119-5211216	H3.1 K28	skipping	3
EIF4G3:20997601-20997633_20981047-20981227_21001198-21001307	H3.1 K28	skipping	3
GLT8D1:52696234-52696318_52695189-52696040_52696541-52696659	H3.1 K28	skipping	5
EPB41L2:130870328-130870381_130869658-130870126_130878103-130878250	H3.1 K28	skipping	3
ATP1B2:7653374-7653502_7650925-7651630_7653840-7653945	H3.1 K28	skipping	3
ACADM:75728401-75728488_75724430-75724817_75732643-75732741	H3.1 K28	skipping	5
ACADM:75733528-75733628_75732837-75732922_75734790-75734871	H3.1 K28	skipping	3
RC3H2:122851323-122851436_122851080-122851229_122853951-122854086	H3.1 K28	skipping	3
TNC:115062917-115063189_115059729-115060002_115063795-115064068	H3.1 K28	skipping	4
PPP6C:125160841-125160906_125158240-125158382_125171084-125171180	H3.1 K28	skipping	3
PREPL:44321827-44321900_44317606-44321445_44322730-44322854	H3.1 K28	skipping	3
EXOSC2:130698162-130698251_130697581-130697627_130699328-130699394	H3.1 K28	skipping	4
ITGA6:172501772-172501901_172497974-172498100_172504090-172504534	H3.1 K28	skipping	4
TTYH3:2647959-2648054_2647417-2647638_2649566-2649639	H3.1 K28	skipping	3
CHD1L:147270932-147271005_147268781-147268878_147272170-147272281	H3.1 K28	skipping	6
CHD1L:147270932-147271113_147268781-147268878_147272170-147272281	H3.1 K28	skipping	7
CHD1L:147270932-147271195_147268781-147268878_147272170-147272281	H3.1 K28	skipping	8
GLMP:156294759-156295016_156294364-156294565_156295525-156295654	H3.1 K28	skipping	4
RFFL:35014740-35014763_35005989-35012149_35016369-35016580	H3.1 K28	skipping	3
RTN4:54973821-54973867_54973512-54973621_54982514-54982653	H3.1 K28	skipping	3
BBS1:66511205-66511239_66510633-66511089_66514405-66514498	H3.1 K28	skipping	5
SFXN5:72961131-72961248_72942035-72945099_72968447-72968533	H3.1 K28	skipping	5
CHST9:26944329-26944366_26906480-26917350_27024115-27024157	H3.1 K28	skipping	4
GAS8:90035633-90035687_90032717-90032924_90036380-90036586	H3.1 K28	skipping	3
DCAF8:160261285-160261358_160243959-160244034_160262116-160262425	H3.1 K28	skipping	6
ANP32E:150229072-150229237_150226607-150226795_150230570-150230693	H3.1 K28	skipping	3
RIF1:151468474-151468551_151467999-151468146_151468640-151468756	H3.1 K28	skipping	4
MARCHF7:159764626-159764674_159762879-159762993_159767283-159767409	H3.1 K28	skipping	5
DENND3:141190284-141190417_141188348-141189146_141192330-141192449	H3.1 K28	skipping	3
NTRK3:87981226-87981360_87977363-87979463_88032856-88033045	H3.1 K28	skipping	6
MAGI2:78369156-78369213_78345921-78346043_78489760-78489791	H3.1 K28	skipping	3
PRRC2C:171587648-171587751_171587002-171587221_171588378-171588505	H3.1 K28	skipping	5
MTCH1:36981588-36981672_36978504-36978611_36985852-36986125	H3.1 K28	skipping	4
BRWD3:80709428-80709577_80707426-80707503_80716156-80716250	H3.1 K28	skipping	3
ATXN2:111516154-111516363_111512472-111513539_111518248-111518427	H3.1 K28	skipping	5
ARHGEF3:57035088-57035176_56958822-56958889_57079225-57079308	H3.1 K28	skipping	4
RO60:193075820-193076040_193059453-193059776_193076500-193076647	H3.1 K28	skipping	3
E2F6:11457179-11457233_11453581-11453798_11465771-11466103	H3.1 K28	skipping	4
EGLN1:231367569-231368187_231365939-231366475_231370561-231370698	H3.1 K28	skipping	6
ACACA:37210467-37210490_37207656-37207800_37221723-37221842	H3.1 K28	skipping	4
UBE3C:157169048-157169122_157163809-157163863_157170303-157170450	H3.1 K28	skipping	3
MOB4:197523624-197523686_197516065-197516146_197535529-197535630	H3.1 K28	skipping	3
MBNL1:152455542-152455577_152447619-152447773_152456266-152456361	H3.1 K28	skipping	6
PARP8:50760292-50760362_50759642-50759732_50761820-50761887	H3.1 K28	skipping	5
TRIM37:59001598-59001714_58998201-58999459_59012327-59012446	H3.1 K28	skipping	5
TRIM37:59001598-59001741_58999380-58999459_59012327-59012446	H3.1 K28	skipping	4
MRPS28:80002999-80003180_79918716-79919148_80030035-80030259	H3.1 K28	skipping	4
HEXA:72353691-72353737_72353067-72353178_72355558-72355624	H3.1 K28	skipping	6
